Date,Price,Open,High,Low,Vol.,Change %
4/1/2005,279.48,282.49,282.49,276.54,6.86M,-0.01
3/31/2005,282.15,278.09,289.38,273.51,8.97M,0.04
3/30/2005,271.29,269.38,273.75,267.75,4.87M,0.00
3/29/2005,270.82,273.50,273.50,268.75,4.21M,-0.01
3/28/2005,273.25,271.88,277.12,270.88,5.01M,0.01
3/24/2005,269.89,271.25,273.56,268.75,6.29M,0.00
3/23/2005,270.30,277.19,277.98,268.91,5.99M,-0.03
3/22/2005,277.97,282.38,282.50,275.00,6.69M,-0.01
3/21/2005,279.57,276.12,281.10,274.38,7.42M,0.02
3/18/2005,274.99,273.09,275.62,268.12,7.73M,0.01
3/17/2005,272.64,274.38,275.49,271.39,4.11M,-0.01
3/16/2005,274.14,274.50,278.09,273.26,5.35M,-0.01
3/15/2005,276.35,275.00,278.73,270.00,3.13M,-0.01
3/14/2005,278.27,276.25,280.12,273.75,5.26M,0.01
3/11/2005,276.83,280.00,281.25,275.66,4.96M,-0.01
3/10/2005,279.01,281.25,281.25,274.38,6.63M,-0.01
3/9/2005,281.49,281.25,284.10,278.29,4.34M,-0.01
3/8/2005,283.01,281.25,285.34,280.00,5.38M,0.01
3/7/2005,281.51,279.38,282.75,277.82,6.13M,0.01
3/4/2005,279.27,276.91,281.23,276.88,6.25M,0.01
3/3/2005,276.81,272.62,278.38,272.62,7.49M,0.01
3/2/2005,273.38,272.75,275.62,268.76,7.54M,0.00
3/1/2005,272.66,280.00,280.00,271.88,5.88M,-0.03
2/28/2005,280.01,276.12,280.99,269.13,8.74M,0.03
2/25/2005,272.43,269.42,273.25,269.42,5.27M,0.01
2/24/2005,270.54,268.12,271.88,267.50,6.74M,0.01
2/23/2005,267.57,269.09,269.38,266.88,3.81M,-0.01
2/22/2005,270.12,268.62,271.88,262.96,4.12M,0.01
2/21/2005,267.99,270.25,270.62,266.25,4.00M,-0.01
2/18/2005,270.59,271.25,272.96,262.62,3.24M,0.00
2/17/2005,271.74,271.25,272.48,266.90,8.76M,0.00
2/16/2005,272.96,273.00,275.69,271.25,8.38M,0.00
2/15/2005,272.74,271.25,273.50,268.12,7.77M,0.01
2/14/2005,271.21,265.00,272.46,265.00,10.52M,0.03
2/11/2005,262.95,258.75,263.46,258.75,9.26M,0.03
2/10/2005,255.55,256.88,256.88,253.19,3.72M,0.00
2/9/2005,255.62,256.25,258.05,254.76,4.14M,0.00
2/8/2005,255.45,257.50,257.50,253.12,8.68M,0.01
2/7/2005,253.74,260.00,263.12,252.50,15.54M,-0.03
2/4/2005,260.68,264.38,264.98,259.69,4.79M,-0.01
2/3/2005,262.67,258.75,263.75,257.77,7.41M,0.01
2/2/2005,258.98,259.12,263.62,258.00,6.47M,0.00
2/1/2005,257.72,258.75,261.75,256.88,11.08M,0.00
1/31/2005,258.58,257.62,262.21,254.00,11.93M,0.02
1/28/2005,254.71,245.00,255.98,243.15,9.00M,0.04
1/27/2005,244.01,241.25,245.56,240.69,9.83M,0.02
1/25/2005,239.11,238.62,240.25,235.25,8.10M,0.00
1/24/2005,238.19,245.00,245.61,236.57,9.33M,-0.03
1/20/2005,245.59,244.00,247.25,240.25,9.27M,0.00
1/19/2005,244.87,244.39,248.72,243.91,6.02M,0.00
1/18/2005,245.68,251.25,252.50,243.99,9.42M,-0.02
1/17/2005,249.71,247.75,251.75,241.90,9.75M,0.01
1/14/2005,246.75,247.50,251.04,243.75,9.93M,0.00
1/13/2005,246.04,256.26,256.26,241.25,17.53M,0.03
1/12/2005,238.28,253.12,253.12,234.39,31.56M,-0.03
1/11/2005,246.46,248.75,252.84,243.89,17.04M,-0.01
1/10/2005,249.36,257.50,262.50,247.62,12.33M,-0.03
1/7/2005,256.35,254.38,258.12,249.38,16.75M,0.00
1/6/2005,255.47,255.16,261.74,249.75,13.52M,0.00
1/5/2005,256.56,258.12,260.00,250.14,11.10M,-0.02
1/4/2005,261.26,265.62,265.62,260.00,5.11M,-0.01
1/3/2005,264.94,264.88,299.75,261.94,4.55M,0.01
12/31/2004,261.46,257.50,261.88,255.99,6.25M,0.02
12/30/2004,256.02,258.75,261.86,254.16,7.82M,-0.01
12/29/2004,259.14,258.75,263.59,258.12,6.48M,0.01
12/28/2004,257.72,257.00,258.99,255.91,4.06M,0.00
12/27/2004,257.29,257.50,260.00,255.79,3.35M,0.00
12/24/2004,258.15,259.96,259.96,254.66,8.04M,0.00
12/23/2004,258.26,252.62,260.50,252.62,5.67M,-0.01
12/22/2004,260.18,256.25,264.88,256.25,12.23M,-0.02
12/21/2004,264.39,265.00,267.43,263.74,5.47M,0.00
12/20/2004,264.24,263.71,265.12,262.14,3.65M,0.01
12/17/2004,261.14,263.12,264.62,260.00,5.51M,-0.01
12/16/2004,265.04,262.50,266.50,260.50,5.36M,0.01
12/15/2004,262.58,257.46,263.94,257.46,8.81M,0.02
12/14/2004,256.41,255.62,256.84,255.12,3.38M,0.01
12/13/2004,254.70,257.50,257.50,251.92,3.42M,0.00
12/10/2004,254.18,256.50,257.50,253.20,6.12M,0.00
12/9/2004,255.28,254.88,257.50,254.38,6.39M,0.01
12/8/2004,253.93,253.05,255.62,252.50,7.44M,0.00
12/7/2004,254.99,248.75,257.98,248.75,8.23M,0.00
12/6/2004,253.77,255.00,259.25,251.75,9.92M,-0.01
12/3/2004,256.42,260.00,260.76,255.51,12.53M,-0.01
12/2/2004,259.99,265.00,266.75,258.92,12.58M,-0.01
12/1/2004,263.54,268.75,269.38,262.65,10.46M,-0.02
11/30/2004,268.65,262.51,271.10,262.50,14.09M,0.03
11/29/2004,261.35,255.03,261.88,254.12,7.03M,0.03
11/25/2004,253.70,253.79,255.46,252.62,4.91M,0.00
11/24/2004,252.99,253.12,255.25,252.28,4.33M,0.00
11/23/2004,253.88,253.75,255.59,252.75,5.52M,0.00
11/22/2004,253.50,256.12,256.12,250.75,4.93M,-0.01
11/19/2004,257.23,258.38,259.38,256.50,4.47M,0.00
11/18/2004,257.85,258.76,260.00,257.15,5.33M,-0.01
11/17/2004,259.61,256.25,260.30,255.00,7.29M,0.01
11/16/2004,256.13,254.62,256.71,254.00,9.53M,0.01
11/12/2004,253.40,255.00,255.96,251.88,2.29M,0.01
11/11/2004,252.14,255.00,255.00,251.38,10.57M,-0.01
11/10/2004,255.13,255.62,256.25,251.88,14.12M,0.00
11/9/2004,254.59,253.75,255.62,250.63,11.98M,0.01
11/8/2004,252.22,250.00,258.59,250.00,19.92M,0.02
11/5/2004,247.07,251.88,260.96,245.16,8.75M,-0.01
11/4/2004,248.46,247.56,251.09,247.56,12.61M,0.01
11/3/2004,245.12,239.75,246.88,239.75,13.42M,0.03
11/2/2004,238.82,243.00,243.00,238.39,10.35M,-0.02
11/1/2004,243.26,238.50,244.11,236.88,10.14M,0.02
10/29/2004,238.29,243.25,244.38,237.62,13.08M,-0.02
10/28/2004,243.60,235.00,244.71,235.00,22.78M,0.04
10/27/2004,233.47,234.00,234.99,229.04,9.22M,0.00
10/26/2004,232.62,227.62,233.75,227.50,12.34M,0.02
10/25/2004,227.54,223.14,228.99,223.14,15.97M,0.02
10/21/2004,222.47,220.04,223.10,219.38,10.91M,0.01
10/20/2004,219.85,221.50,224.31,219.01,13.10M,-0.01
10/19/2004,220.98,222.50,223.09,218.64,15.61M,0.00
10/18/2004,220.15,225.12,225.12,218.91,12.70M,-0.01
10/15/2004,223.34,226.94,229.50,222.16,8.79M,-0.02
10/14/2004,226.81,215.26,228.12,213.89,24.85M,0.06
10/12/2004,213.92,216.50,217.38,212.75,18.28M,0.01
10/11/2004,210.82,213.16,214.34,210.04,7.36M,-0.01
10/9/2004,212.42,213.50,213.75,211.88,1.32M,-0.01
10/8/2004,213.51,213.50,216.18,212.62,10.12M,0.00
10/7/2004,213.19,212.50,214.00,210.04,7.72M,0.01
10/6/2004,210.73,213.75,213.75,210.00,14.72M,-0.02
10/5/2004,215.06,216.28,217.35,214.13,6.94M,0.00
10/4/2004,215.99,215.00,217.75,215.00,9.06M,0.01
10/1/2004,212.91,216.88,217.12,211.38,10.43M,0.00
9/30/2004,211.94,208.75,212.75,205.64,17.23M,0.03
9/29/2004,204.99,202.03,205.74,201.28,10.50M,0.02
9/28/2004,201.49,204.84,204.84,200.12,9.10M,-0.02
9/27/2004,204.96,202.50,205.60,201.78,8.34M,0.02
9/24/2004,201.74,204.44,205.85,200.99,10.39M,-0.01
9/23/2004,203.79,207.47,207.47,203.25,11.55M,-0.02
9/22/2004,207.94,209.52,209.96,206.88,11.59M,-0.01
9/21/2004,209.52,207.52,210.12,207.18,13.85M,0.01
9/20/2004,207.19,210.12,210.12,206.88,10.41M,-0.02
9/17/2004,211.21,211.99,211.99,208.78,10.19M,0.00
9/16/2004,211.87,212.16,212.75,210.02,8.34M,0.00
9/15/2004,212.62,213.50,213.98,210.62,10.73M,0.00
9/14/2004,212.64,209.96,213.22,209.66,15.08M,0.02
9/13/2004,209.48,210.62,212.49,206.25,9.19M,0.01
9/10/2004,206.76,203.76,207.99,202.83,9.29M,0.02
9/9/2004,202.83,203.25,204.12,202.00,6.85M,0.00
9/8/2004,203.12,202.38,203.75,201.50,6.71M,0.01
9/7/2004,201.93,200.76,202.44,200.00,5.89M,0.00
9/6/2004,200.99,201.25,201.88,200.50,3.73M,0.00
9/3/2004,200.82,200.62,201.47,199.12,7.02M,0.00
9/2/2004,200.33,199.38,201.68,199.38,9.26M,0.01
9/1/2004,197.65,196.88,198.62,196.25,4.00M,0.00
8/31/2004,196.94,197.50,198.74,195.39,6.77M,0.00
8/30/2004,197.18,196.50,197.85,194.50,6.04M,0.01
8/27/2004,195.66,194.11,196.38,192.64,7.64M,0.01
8/26/2004,193.19,192.88,194.75,191.55,10.36M,0.01
8/25/2004,191.88,194.51,195.55,189.50,10.08M,-0.01
8/24/2004,194.49,195.00,196.58,193.41,8.58M,0.00
8/23/2004,194.94,194.75,197.62,193.89,11.00M,0.01
8/20/2004,193.35,191.88,194.30,190.62,12.33M,0.01
8/19/2004,192.09,187.50,192.50,187.50,15.66M,0.03
8/18/2004,185.85,185.38,187.25,184.88,8.55M,0.00
8/17/2004,185.31,187.38,188.12,184.51,7.57M,0.00
8/16/2004,185.90,185.38,186.62,184.00,8.25M,0.01
8/13/2004,184.98,186.25,191.11,184.39,10.74M,-0.01
8/12/2004,187.33,188.00,189.11,186.00,11.35M,0.00
8/11/2004,188.01,191.88,193.09,186.90,10.63M,-0.01
8/10/2004,190.64,192.62,192.62,189.62,7.57M,-0.01
8/9/2004,191.78,188.97,192.71,187.25,9.78M,0.00
8/6/2004,190.85,193.88,194.62,188.92,11.99M,-0.02
8/5/2004,194.72,193.00,195.50,193.00,9.20M,0.01
8/4/2004,193.51,197.38,197.38,192.75,8.55M,-0.02
8/3/2004,197.11,194.99,197.75,194.86,11.86M,0.01
8/2/2004,194.50,193.75,195.79,193.75,8.77M,0.00
7/30/2004,194.19,192.64,195.62,191.25,12.50M,0.01
7/29/2004,191.95,188.69,193.12,188.69,10.75M,0.02
7/28/2004,188.54,185.00,189.12,184.51,15.67M,0.02
7/27/2004,184.91,183.75,185.80,182.88,11.69M,0.01
7/26/2004,182.44,179.85,183.12,179.02,7.34M,0.00
7/23/2004,181.89,181.25,183.09,180.38,7.78M,0.01
7/22/2004,180.34,181.75,182.50,178.76,9.73M,0.00
7/21/2004,179.66,181.38,182.50,178.15,11.09M,-0.01
7/20/2004,180.97,184.25,184.96,180.39,10.83M,-0.02
7/19/2004,184.78,184.75,186.50,182.75,11.01M,0.00
7/16/2004,184.72,180.44,185.60,180.44,17.44M,0.02
7/15/2004,180.43,178.05,181.11,177.29,10.91M,0.02
7/14/2004,177.60,177.50,180.62,176.75,14.73M,0.01
7/13/2004,175.34,178.12,179.05,173.62,19.36M,0.02
7/12/2004,172.02,173.38,174.94,170.53,11.32M,0.00
7/9/2004,172.81,162.50,173.73,160.62,11.39M,0.02
7/8/2004,169.03,175.00,177.43,166.41,18.93M,-0.03
7/7/2004,174.06,175.52,177.88,173.14,14.21M,-0.02
7/6/2004,178.31,178.38,179.50,175.77,9.61M,0.00
7/5/2004,178.68,178.29,180.62,177.56,7.75M,0.00
7/2/2004,177.92,170.66,178.88,170.66,12.47M,0.01
7/1/2004,176.10,174.38,176.96,169.90,14.14M,0.02
6/30/2004,172.63,174.06,175.62,171.91,19.56M,-0.01
6/29/2004,174.58,175.16,176.87,173.78,22.01M,0.00
6/28/2004,174.93,172.81,175.56,172.26,15.70M,0.02
6/25/2004,171.37,169.06,171.88,167.72,14.44M,0.01
6/24/2004,169.04,166.87,169.97,165.78,16.31M,0.02
6/23/2004,166.36,168.59,168.72,165.47,13.08M,-0.01
6/22/2004,167.98,166.10,168.51,165.31,11.57M,0.00
6/21/2004,167.23,164.84,167.97,164.54,13.26M,0.02
6/18/2004,164.52,162.50,165.55,161.41,14.32M,0.01
6/17/2004,162.49,160.94,163.12,160.38,9.53M,0.01
6/16/2004,160.81,160.94,161.72,159.42,10.95M,0.01
6/15/2004,158.82,156.72,159.84,156.72,11.15M,0.02
6/14/2004,156.06,159.37,160.11,155.70,11.10M,-0.02
6/11/2004,159.71,165.00,165.00,158.81,14.89M,-0.03
6/10/2004,164.79,163.90,165.22,162.03,8.34M,0.01
6/9/2004,163.19,162.54,163.87,161.92,8.38M,0.01
6/8/2004,161.81,163.28,164.04,160.03,15.94M,-0.01
6/7/2004,162.73,164.38,166.00,161.00,10.54M,0.00
6/4/2004,163.04,162.50,163.81,161.00,9.76M,0.00
6/3/2004,163.80,167.50,168.28,163.00,15.21M,-0.02
6/2/2004,166.80,165.46,167.96,163.99,8.77M,0.01
6/1/2004,165.24,162.55,166.66,162.55,14.36M,0.02
5/31/2004,162.53,159.06,164.06,153.12,17.41M,0.03
5/28/2004,158.05,164.84,167.44,156.63,17.72M,-0.05
5/27/2004,165.55,164.06,168.34,163.76,11.21M,0.00
5/26/2004,165.12,168.16,168.16,163.84,11.55M,-0.01
5/25/2004,167.37,164.83,168.72,161.50,19.88M,0.01
5/24/2004,166.21,156.25,166.71,155.70,19.43M,0.08
5/21/2004,153.44,153.75,155.31,151.75,10.13M,0.00
5/20/2004,154.00,158.25,158.25,153.66,9.04M,-0.01
5/19/2004,155.40,156.56,157.78,151.25,10.59M,0.02
5/18/2004,152.53,148.34,155.38,145.35,22.62M,0.08
5/17/2004,141.21,157.80,157.80,128.91,15.89M,-0.11
5/14/2004,159.05,163.28,163.93,158.38,15.65M,-0.02
5/13/2004,162.30,159.33,164.69,153.16,16.78M,0.02
5/12/2004,158.85,157.81,160.62,157.20,12.29M,0.01
5/11/2004,157.69,159.34,160.00,156.72,13.12M,-0.02
5/10/2004,160.17,160.94,161.88,159.69,7.08M,-0.02
5/7/2004,163.10,164.84,165.62,162.66,5.60M,-0.01
5/6/2004,165.54,165.62,171.49,165.00,7.20M,0.01
5/5/2004,164.40,164.03,164.94,162.82,10.21M,0.01
5/4/2004,163.12,163.28,164.81,162.31,8.92M,0.01
5/3/2004,162.02,158.47,163.09,158.47,11.25M,0.01
4/30/2004,160.82,158.75,162.28,157.91,15.14M,0.02
4/29/2004,157.46,159.34,161.37,156.59,21.80M,-0.01
4/28/2004,159.45,160.78,161.53,158.61,14.13M,-0.01
4/27/2004,160.49,165.56,165.56,159.53,14.31M,-0.03
4/23/2004,165.85,169.38,170.45,165.32,17.26M,-0.01
4/22/2004,168.31,169.69,170.25,167.88,7.07M,-0.01
4/21/2004,169.55,168.09,170.16,167.19,10.95M,0.01
4/20/2004,168.16,168.28,169.68,167.54,9.76M,0.00
4/19/2004,167.53,168.75,168.75,166.16,11.47M,-0.01
4/17/2004,168.55,168.75,169.01,167.59,2.97M,0.00
4/16/2004,168.43,168.59,170.84,167.67,18.49M,0.01
4/15/2004,166.76,174.30,174.30,165.63,35.61M,-0.03
4/13/2004,171.68,184.03,184.03,167.22,39.20M,0.07
4/12/2004,160.73,166.88,167.44,159.14,18.12M,-0.03
4/8/2004,166.00,168.44,168.72,165.00,12.45M,0.00
4/7/2004,166.42,168.75,168.75,164.69,13.31M,0.00
4/6/2004,166.03,185.78,185.78,163.88,32.08M,0.03
4/5/2004,161.70,157.75,163.70,157.50,16.08M,0.03
4/2/2004,156.25,160.16,160.91,155.00,18.42M,-0.02
4/1/2004,159.72,154.72,160.75,154.72,13.33M,0.04
3/31/2004,154.32,148.00,157.78,148.00,21.26M,-0.02
3/30/2004,157.45,164.38,165.53,156.91,14.89M,-0.03
3/29/2004,162.91,165.62,166.38,161.16,9.71M,-0.02
3/26/2004,165.92,163.60,167.19,163.44,13.74M,0.03
3/25/2004,161.47,157.81,175.00,157.50,14.72M,0.02
3/24/2004,157.73,160.48,161.88,156.04,14.16M,-0.02
3/23/2004,161.55,157.81,163.56,156.76,12.20M,0.02
3/22/2004,158.61,162.50,162.50,157.23,9.36M,-0.02
3/19/2004,162.16,154.12,163.34,154.06,22.16M,0.05
3/18/2004,154.29,159.34,159.38,153.75,12.09M,-0.02
3/17/2004,157.59,155.47,159.99,155.47,17.30M,0.02
3/16/2004,154.45,153.14,155.62,151.11,15.05M,0.00
3/15/2004,154.39,161.02,162.00,153.12,15.42M,-0.02
3/12/2004,157.41,152.66,160.12,149.22,25.61M,0.04
3/11/2004,151.74,152.78,153.72,150.16,14.26M,-0.01
3/10/2004,153.20,154.62,154.84,151.57,19.11M,-0.02
3/9/2004,155.78,182.03,182.03,152.19,25.23M,-0.02
3/8/2004,159.70,164.03,164.03,159.38,12.48M,-0.03
3/5/2004,164.02,165.59,166.51,163.29,11.19M,-0.01
3/4/2004,165.16,162.97,167.96,161.35,22.55M,0.02
3/3/2004,162.03,165.62,166.03,160.94,15.00M,-0.03
3/1/2004,166.23,159.31,166.56,159.31,20.48M,0.05
2/27/2004,158.20,152.81,159.19,151.88,18.84M,0.04
2/26/2004,152.66,156.25,157.81,151.13,20.77M,-0.02
2/25/2004,155.23,177.19,177.19,154.09,14.30M,-0.02
2/24/2004,157.62,158.12,159.81,153.94,20.86M,-0.01
2/23/2004,158.84,158.62,161.38,158.12,15.94M,0.00
2/20/2004,158.29,159.34,163.58,156.72,26.44M,-0.01
2/19/2004,159.57,167.19,167.19,158.81,18.36M,-0.05
2/18/2004,167.23,170.00,170.62,166.28,13.16M,-0.01
2/17/2004,168.69,167.50,169.38,166.94,11.62M,0.01
2/16/2004,167.38,168.80,169.91,166.94,13.67M,0.00
2/13/2004,168.01,167.75,169.66,166.41,20.10M,0.00
2/12/2004,167.29,171.88,172.31,166.09,29.62M,-0.02
2/11/2004,170.98,173.44,174.16,170.16,12.48M,-0.01
2/10/2004,172.12,176.56,177.97,171.57,15.09M,-0.03
2/9/2004,176.58,174.97,178.44,174.39,16.46M,0.02
2/6/2004,173.70,169.10,174.53,168.79,18.79M,0.02
2/5/2004,169.98,168.12,173.25,165.62,23.51M,0.01
2/4/2004,167.50,162.54,168.40,162.54,12.81M,0.03
2/3/2004,162.43,163.75,164.38,160.11,18.74M,0.00
1/30/2004,162.90,168.40,168.40,161.73,12.57M,-0.01
1/29/2004,164.16,167.19,168.62,162.52,18.52M,-0.03
1/28/2004,169.30,172.03,173.57,166.88,12.13M,-0.03
1/27/2004,173.80,168.75,175.62,156.84,14.08M,0.02
1/23/2004,170.66,163.29,172.09,162.50,18.37M,0.06
1/22/2004,161.69,168.75,173.28,157.92,25.55M,-0.04
1/21/2004,168.62,169.53,173.44,166.72,14.51M,0.00
1/20/2004,169.08,172.66,175.62,168.00,11.81M,-0.02
1/19/2004,171.96,172.97,172.97,168.31,15.21M,0.00
1/16/2004,172.62,173.44,173.75,171.01,13.23M,-0.01
1/15/2004,173.80,178.16,179.97,172.66,17.08M,-0.03
1/14/2004,178.30,181.06,181.43,177.50,11.00M,-0.02
1/13/2004,181.05,180.31,181.53,177.66,11.44M,0.01
1/12/2004,178.75,184.34,184.34,177.56,11.12M,-0.02
1/9/2004,181.89,187.50,190.62,180.34,24.37M,0.00
1/8/2004,182.75,178.79,184.19,178.79,18.78M,0.03
1/7/2004,177.91,179.62,181.16,174.79,19.40M,0.00
1/6/2004,177.66,185.94,187.81,176.01,12.27M,-0.03
1/5/2004,183.96,179.69,185.78,177.50,12.40M,0.04
1/2/2004,177.09,176.56,178.44,175.50,8.57M,0.01
1/1/2004,176.14,174.94,176.71,174.47,5.91M,0.01
12/31/2003,173.90,172.66,175.47,172.66,8.03M,0.01
12/30/2003,173.00,174.93,187.03,171.56,12.44M,0.01
12/29/2003,171.83,169.53,172.62,168.84,9.89M,0.02
12/26/2003,168.60,169.83,170.62,167.97,8.55M,-0.01
12/24/2003,169.50,170.31,170.31,167.07,10.97M,-0.01
12/23/2003,170.37,166.30,171.09,166.25,19.41M,0.02
12/22/2003,166.35,164.53,167.03,162.50,11.45M,0.01
12/19/2003,164.40,162.17,166.37,161.51,18.83M,0.03
12/18/2003,160.28,165.56,165.56,159.57,13.03M,0.00
12/17/2003,160.06,160.62,162.44,159.38,14.02M,-0.02
12/16/2003,163.40,156.26,163.89,156.26,20.26M,0.02
12/15/2003,160.60,157.81,161.19,157.81,9.31M,0.02
12/12/2003,157.25,156.25,157.80,155.47,11.48M,0.01
12/11/2003,155.56,157.47,157.47,154.44,10.43M,0.00
12/10/2003,155.21,154.69,157.50,154.10,13.30M,0.00
12/9/2003,155.61,154.10,156.53,154.10,9.57M,0.02
12/8/2003,153.30,153.12,154.22,152.09,9.94M,0.00
12/5/2003,153.45,156.98,158.50,152.88,11.83M,-0.03
12/4/2003,158.18,146.88,159.34,146.88,13.92M,-0.01
12/3/2003,159.20,160.47,160.91,158.28,13.69M,-0.01
12/2/2003,160.57,162.53,163.75,158.64,12.63M,0.00
12/1/2003,161.35,155.00,162.34,155.00,17.93M,0.05
11/28/2003,153.94,152.50,155.00,152.35,9.70M,0.00
11/27/2003,154.01,149.38,155.00,149.38,22.41M,0.04
11/25/2003,147.91,146.56,148.33,146.50,11.59M,0.02
11/24/2003,144.56,145.24,146.09,138.75,10.75M,-0.01
11/21/2003,145.98,143.75,146.53,143.60,12.67M,0.01
11/20/2003,144.43,146.91,148.03,143.45,12.38M,-0.01
11/19/2003,145.68,143.19,147.16,142.66,22.53M,0.01
11/18/2003,144.15,144.68,147.97,143.16,19.06M,0.00
11/17/2003,144.50,144.47,146.09,143.44,14.05M,0.00
11/14/2003,144.56,148.28,148.97,143.17,15.37M,-0.03
11/13/2003,148.35,153.44,154.33,146.91,18.22M,-0.02
11/12/2003,152.13,154.06,154.69,150.94,16.33M,-0.01
11/11/2003,153.85,152.81,155.62,151.98,13.25M,0.00
11/10/2003,154.26,154.69,156.25,151.16,8.07M,-0.01
11/7/2003,155.69,158.44,160.31,154.31,13.26M,-0.02
11/6/2003,158.61,155.63,160.87,155.63,21.46M,0.02
11/5/2003,156.05,157.50,157.50,154.23,15.04M,-0.01
11/4/2003,157.08,157.23,159.98,155.97,19.79M,0.01
11/3/2003,155.60,148.59,156.62,148.59,23.99M,0.05
10/31/2003,148.08,143.75,148.59,141.56,18.17M,0.03
10/30/2003,144.27,144.06,146.06,142.03,16.32M,0.01
10/29/2003,142.82,140.66,143.12,140.66,13.39M,0.02
10/28/2003,139.60,140.30,141.72,138.75,17.98M,0.00
10/27/2003,138.96,142.72,142.77,138.75,11.17M,-0.02
10/24/2003,142.33,162.50,162.50,138.07,16.75M,0.03
10/23/2003,138.07,140.62,142.50,136.91,15.85M,-0.02
10/22/2003,141.02,143.71,143.71,140.16,18.91M,-0.01
10/21/2003,142.25,150.00,150.00,141.28,15.96M,-0.02
10/20/2003,144.46,147.97,149.22,143.16,14.76M,-0.02
10/17/2003,147.97,145.62,148.44,143.75,21.77M,0.02
10/16/2003,144.71,148.88,148.88,143.31,15.70M,-0.02
10/15/2003,147.98,147.57,148.59,145.70,16.69M,0.00
10/14/2003,147.57,149.08,150.78,146.91,19.43M,-0.01
10/13/2003,148.37,146.91,149.37,145.31,26.56M,0.03
10/10/2003,144.67,146.88,148.12,139.84,41.44M,0.04
10/9/2003,138.97,138.28,140.94,136.44,25.60M,0.01
10/8/2003,137.17,140.62,141.19,135.49,25.67M,-0.02
10/7/2003,139.81,143.38,143.84,138.85,14.78M,-0.02
10/6/2003,142.79,143.16,144.21,115.94,16.80M,0.00
10/3/2003,142.50,144.75,145.25,142.03,19.08M,0.00
10/1/2003,142.93,140.59,144.34,140.07,23.12M,0.01
9/30/2003,141.50,142.12,142.74,140.38,21.79M,0.01
9/29/2003,139.83,142.81,143.03,139.14,25.12M,-0.02
9/26/2003,142.24,140.31,142.96,138.78,25.17M,0.01
9/25/2003,140.86,134.84,141.88,134.84,30.37M,0.00
9/24/2003,140.91,135.16,141.94,135.00,34.37M,0.04
9/23/2003,134.87,135.28,135.78,132.38,24.80M,-0.01
9/22/2003,136.65,136.62,137.34,134.19,26.29M,0.01
9/19/2003,135.00,135.00,136.25,132.19,20.83M,0.02
9/18/2003,132.54,133.28,135.93,131.62,25.38M,-0.02
9/17/2003,135.25,134.23,137.39,134.23,35.35M,0.03
9/16/2003,131.53,125.98,132.56,125.44,26.07M,0.04
9/15/2003,126.22,129.53,131.62,125.31,24.34M,-0.03
9/12/2003,130.06,136.72,136.72,129.38,26.83M,-0.01
9/11/2003,132.02,131.25,134.91,130.94,22.57M,-0.02
9/10/2003,134.48,137.66,137.66,132.94,26.61M,-0.04
9/9/2003,139.94,135.77,141.41,134.54,45.24M,0.05
9/8/2003,132.88,133.12,136.41,132.03,23.79M,0.01
9/5/2003,131.18,132.75,132.97,129.12,32.68M,0.00
9/4/2003,131.55,120.31,132.81,120.31,62.04M,0.10
9/3/2003,119.17,123.25,123.99,118.75,20.77M,-0.02
9/2/2003,121.62,121.88,123.06,120.03,18.85M,0.01
9/1/2003,120.91,125.00,125.00,120.03,12.28M,-0.01
8/29/2003,122.68,123.29,124.38,119.39,21.26M,0.01
8/28/2003,121.84,121.91,123.09,120.07,26.94M,0.01
8/27/2003,120.50,117.66,121.06,116.50,21.12M,0.04
8/26/2003,116.16,111.41,117.47,111.41,19.53M,0.04
8/25/2003,111.28,115.24,117.19,94.31,35.22M,-0.02
8/22/2003,113.80,116.76,117.31,112.97,15.96M,-0.02
8/21/2003,116.08,115.38,117.02,115.30,12.07M,0.01
8/20/2003,114.91,110.43,115.58,110.19,27.64M,0.05
8/19/2003,109.13,110.03,111.69,108.60,13.29M,0.00
8/18/2003,109.06,107.44,110.42,106.72,18.55M,0.02
8/14/2003,106.77,108.33,108.34,106.41,12.63M,-0.01
8/13/2003,108.21,107.54,109.53,106.09,24.02M,0.02
8/12/2003,106.52,110.55,110.55,106.13,23.49M,-0.02
8/11/2003,108.81,110.31,110.31,108.40,18.85M,-0.02
8/8/2003,111.18,110.62,113.75,109.88,16.79M,0.01
8/7/2003,109.64,109.03,110.77,108.75,21.73M,0.00
8/6/2003,109.54,114.39,114.39,108.92,35.09M,-0.06
8/5/2003,116.48,117.26,118.68,115.46,21.23M,0.00
8/4/2003,116.95,116.42,118.96,116.41,19.74M,-0.01
8/1/2003,118.02,114.06,120.16,113.46,29.53M,0.05
7/31/2003,112.57,112.19,113.84,111.29,29.77M,0.01
7/30/2003,111.46,111.76,112.66,110.69,18.78M,-0.01
7/29/2003,112.05,109.34,112.74,108.44,24.27M,0.02
7/28/2003,110.20,110.62,112.31,109.44,16.49M,0.00
7/25/2003,109.90,105.54,110.46,105.54,18.68M,0.02
7/24/2003,108.15,108.12,109.06,105.90,25.85M,0.01
7/23/2003,107.23,105.78,107.81,105.19,22.43M,0.03
7/22/2003,104.33,102.09,105.28,100.35,30.14M,0.01
7/21/2003,102.85,106.25,106.88,102.07,26.79M,-0.03
7/18/2003,105.92,105.16,107.31,104.69,20.67M,-0.02
